participant;IP;task;SS;SL;SP;DS;DL;DP;taskname
47;75.144.68.229;DPDL;0;0;0;0;0;1;SA2_Rep3
47;75.144.68.229;SSDL;0;0;0;0;1;0;SA3
47;75.144.68.229;SSDL;0;0;0;0;1;0;SA3_Rep2
47;75.144.68.229;SSDL;0;0;0;0;1;0;SA3_Rep3
47;75.144.68.229;SSDP;0;0;0;0;0;1;SA4
47;75.144.68.229;SSDP;0;0;0;0;0;1;SA4_Rep2
47;75.144.68.229;SSDP;0;0;0;0;0;1;SA4_Rep3
47;75.144.68.229;SLDP;0;0;0;0;0;1;SA5
47;75.144.68.229;SLDP;0;0;0;0;0;1;SA5_Rep2
47;75.144.68.229;SLDP;0;0;0;0;0;1;SA5_Rep3
47;75.144.68.229;SPDL;0;0;0;0;1;0;SA6
47;75.144.68.229;SPDL;0;0;0;0;1;0;SA6_Rep2
47;75.144.68.229;SPDL;0;0;0;0;1;0;SA6_Rep3
47;75.144.68.229;SLSS;0;1;0;0;0;0;SA7
47;75.144.68.229;SLSS;0;1;0;0;0;0;SA7_Rep2
47;75.144.68.229;SLSS;1;0;0;0;0;0;SA7_Rep3
47;75.144.68.229;SPSL;0;1;0;0;0;0;SA8
47;75.144.68.229;SPSL;0;1;0;0;0;0;SA8_Rep2
47;75.144.68.229;SPSL;0;1;0;0;0;0;SA8_Rep3
47;75.144.68.229;SPDS;0;0;0;1;0;0;SA9
47;75.144.68.229;SPDS;0;0;0;1;0;0;SA9_Rep2
47;75.144.68.229;SPDS;0;0;0;1;0;0;SA9_Rep3
47;75.144.68.229;SSSP;1;0;0;0;0;0;SA10
47;75.144.68.229;SSSP;0;0;1;0;0;0;SA10_Rep2
47;75.144.68.229;SSSP;1;0;0;0;0;0;SA10_Rep3
47;75.144.68.229;SLDS;0;0;0;1;0;0;SA11
47;75.144.68.229;SLDS;0;0;0;1;0;0;SA11_Rep2
47;75.144.68.229;SLDS;0;0;0;1;0;0;SA11_Rep3
47;75.144.68.229;DPDS;0;0;0;1;0;0;SA12
47;75.144.68.229;DPDS;0;0;0;1;0;0;SA12_Rep2
47;75.144.68.229;DPDS;0;0;0;1;0;0;SA12_Rep3
47;75.144.68.229;DLDS;0;0;0;1;0;0;SA13
47;75.144.68.229;DLDS;0;0;0;1;0;0;SA13_Rep2
47;75.144.68.229;DLDS;0;0;0;1;0;0;SA13_Rep3
48;174.108.86.191;DPDL;0;0;0;0;0;1;SA2
48;174.108.86.191;DPDL;0;0;0;0;0;1;SA2_Rep2
48;174.108.86.191;DPDL;0;0;0;0;1;0;SA2_Rep3
48;174.108.86.191;SSDL;1;0;0;0;0;0;SA3
48;174.108.86.191;SSDL;1;0;0;0;0;0;SA3_Rep2
48;174.108.86.191;SSDL;0;0;0;0;1;0;SA3_Rep3
48;174.108.86.191;SSDP;0;0;0;0;0;1;SA4
48;174.108.86.191;SSDP;0;0;0;0;0;1;SA4_Rep2
48;174.108.86.191;SSDP;0;0;0;0;0;1;SA4_Rep3
48;174.108.86.191;SLDP;0;0;0;0;0;1;SA5
48;174.108.86.191;SLDP;0;0;0;0;0;1;SA5_Rep2
48;174.108.86.191;SLDP;0;1;0;0;0;0;SA5_Rep3
48;174.108.86.191;SPDL;0;0;1;0;0;0;SA6
48;174.108.86.191;SPDL;0;0;1;0;0;0;SA6_Rep2
48;174.108.86.191;SPDL;0;0;1;0;0;0;SA6_Rep3
48;174.108.86.191;SLSS;1;0;0;0;0;0;SA7
48;174.108.86.191;SLSS;0;1;0;0;0;0;SA7_Rep2
48;174.108.86.191;SLSS;0;1;0;0;0;0;SA7_Rep3
48;174.108.86.191;SPSL;0;0;1;0;0;0;SA8
48;174.108.86.191;SPSL;0;0;1;0;0;0;SA8_Rep2
48;174.108.86.191;SPSL;0;0;1;0;0;0;SA8_Rep3
48;174.108.86.191;SPDS;0;0;1;0;0;0;SA9
48;174.108.86.191;SPDS;0;0;1;0;0;0;SA9_Rep2
48;174.108.86.191;SPDS;0;0;1;0;0;0;SA9_Rep3
48;174.108.86.191;SSSP;0;0;1;0;0;0;SA10
48;174.108.86.191;SSSP;0;0;1;0;0;0;SA10_Rep2
48;174.108.86.191;SSSP;0;0;1;0;0;0;SA10_Rep3
48;174.108.86.191;SLDS;0;0;0;0;0;0;SA11
48;174.108.86.191;SLDS;0;1;0;0;0;0;SA11_Rep2
48;174.108.86.191;SLDS;0;1;0;0;0;0;SA11_Rep3
48;174.108.86.191;DPDS;0;0;0;0;0;1;SA12
48;174.108.86.191;DPDS;0;0;0;0;0;1;SA12_Rep2
48;174.108.86.191;DPDS;0;0;0;0;0;1;SA12_Rep3
48;174.108.86.191;DLDS;0;0;0;1;0;0;SA13
48;174.108.86.191;DLDS;0;0;0;0;1;0;SA13_Rep2
48;174.108.86.191;DLDS;0;0;0;1;0;0;SA13_Rep3
49;68.61.163.110;DPDL;0;0;0;0;1;0;SA2
49;68.61.163.110;DPDL;0;0;0;0;1;0;SA2_Rep2
49;68.61.163.110;DPDL;0;0;0;0;1;0;SA2_Rep3
49;68.61.163.110;SSDL;1;0;0;0;0;0;SA3
49;68.61.163.110;SSDL;0;0;0;0;1;0;SA3_Rep2
49;68.61.163.110;SSDL;0;0;0;0;1;0;SA3_Rep3
49;68.61.163.110;SSDP;1;0;0;0;0;0;SA4
49;68.61.163.110;SSDP;1;0;0;0;0;0;SA4_Rep2
49;68.61.163.110;SSDP;1;0;0;0;0;0;SA4_Rep3
49;68.61.163.110;SLDP;0;1;0;0;0;0;SA5
49;68.61.163.110;SLDP;0;1;0;0;0;0;SA5_Rep2
49;68.61.163.110;SLDP;0;1;0;0;0;0;SA5_Rep3
49;68.61.163.110;SPDL;0;0;0;0;1;0;SA6
49;68.61.163.110;SPDL;0;0;0;0;1;0;SA6_Rep2
49;68.61.163.110;SPDL;0;0;0;0;1;0;SA6_Rep3
49;68.61.163.110;SLSS;0;1;0;0;0;0;SA7
49;68.61.163.110;SLSS;0;1;0;0;0;0;SA7_Rep2
49;68.61.163.110;SLSS;0;1;0;0;0;0;SA7_Rep3
49;68.61.163.110;SPSL;0;1;0;0;0;0;SA8
49;68.61.163.110;SPSL;0;1;0;0;0;0;SA8_Rep2
49;68.61.163.110;SPSL;0;1;0;0;0;0;SA8_Rep3
49;68.61.163.110;SPDS;0;0;0;1;0;0;SA9
49;68.61.163.110;SPDS;0;0;0;1;0;0;SA9_Rep2
49;68.61.163.110;SPDS;0;0;0;1;0;0;SA9_Rep3
49;68.61.163.110;SSSP;1;0;0;0;0;0;SA10
49;68.61.163.110;SSSP;1;0;0;0;0;0;SA10_Rep2
49;68.61.163.110;SSSP;1;0;0;0;0;0;SA10_Rep3
49;68.61.163.110;SLDS;0;1;0;0;0;0;SA11
49;68.61.163.110;SLDS;0;1;0;0;0;0;SA11_Rep2
49;68.61.163.110;SLDS;0;1;0;0;0;0;SA11_Rep3
49;68.61.163.110;DPDS;0;0;0;1;0;0;SA12
49;68.61.163.110;DPDS;0;0;0;1;0;0;SA12_Rep2
49;68.61.163.110;DPDS;0;0;0;1;0;0;SA12_Rep3
49;68.61.163.110;DLDS;0;0;0;0;1;0;SA13
49;68.61.163.110;DLDS;0;0;0;0;1;0;SA13_Rep2
49;68.61.163.110;DLDS;0;0;0;0;1;0;SA13_Rep3
50;73.1.137.2;DPDL;0;0;0;0;0;1;SA2
50;73.1.137.2;DPDL;0;0;0;0;0;1;SA2_Rep2
50;73.1.137.2;DPDL;0;0;0;0;0;1;SA2_Rep3
50;73.1.137.2;SSDL;0;0;0;0;1;0;SA3
50;73.1.137.2;SSDL;0;0;0;0;1;0;SA3_Rep2
50;73.1.137.2;SSDL;0;0;0;0;1;0;SA3_Rep3
50;73.1.137.2;SSDP;0;0;0;0;0;1;SA4
50;73.1.137.2;SSDP;0;0;0;0;0;1;SA4_Rep2
50;73.1.137.2;SSDP;0;0;0;0;0;1;SA4_Rep3
50;73.1.137.2;SLDP;0;0;0;0;0;1;SA5
50;73.1.137.2;SLDP;0;0;0;0;0;1;SA5_Rep2
50;73.1.137.2;SLDP;0;0;0;0;0;1;SA5_Rep3
50;73.1.137.2;SPDL;0;0;0;0;1;0;SA6
50;73.1.137.2;SPDL;0;0;0;0;1;0;SA6_Rep2
50;73.1.137.2;SPDL;0;0;0;0;1;0;SA6_Rep3
50;73.1.137.2;SLSS;0;1;0;0;0;0;SA7
50;73.1.137.2;SLSS;1;0;0;0;0;0;SA7_Rep2
50;73.1.137.2;SLSS;1;0;0;0;0;0;SA7_Rep3
50;73.1.137.2;SPSL;0;1;0;0;0;0;SA8
50;73.1.137.2;SPSL;0;1;0;0;0;0;SA8_Rep2
50;73.1.137.2;SPSL;0;1;0;0;0;0;SA8_Rep3
50;73.1.137.2;SPDS;0;0;1;0;0;0;SA9
50;73.1.137.2;SPDS;0;0;0;1;0;0;SA9_Rep2
50;73.1.137.2;SPDS;0;0;0;1;0;0;SA9_Rep3
50;73.1.137.2;SSSP;1;0;0;0;0;0;SA10
50;73.1.137.2;SSSP;1;0;0;0;0;0;SA10_Rep2
50;73.1.137.2;SSSP;1;0;0;0;0;0;SA10_Rep3
50;73.1.137.2;SLDS;0;0;0;1;0;0;SA11
50;73.1.137.2;SLDS;0;1;0;0;0;0;SA11_Rep2
50;73.1.137.2;SLDS;0;1;0;0;0;0;SA11_Rep3
50;73.1.137.2;DPDS;0;0;0;0;0;1;SA12
50;73.1.137.2;DPDS;0;0;0;0;0;1;SA12_Rep2
50;73.1.137.2;DPDS;0;0;0;0;0;1;SA12_Rep3
50;73.1.137.2;DLDS;0;0;0;0;1;0;SA13
50;73.1.137.2;DLDS;0;0;0;0;1;0;SA13_Rep2
50;73.1.137.2;DLDS;0;0;0;1;0;0;SA13_Rep3
52;68.64.115.201;DPDL;0;0;0;0;0;1;SA2
52;68.64.115.201;DPDL;0;0;0;0;1;0;SA2_Rep2
52;68.64.115.201;DPDL;0;0;0;0;0;1;SA2_Rep3
52;68.64.115.201;SSDL;0;0;0;0;1;0;SA3
52;68.64.115.201;SSDL;0;0;0;0;1;0;SA3_Rep2
52;68.64.115.201;SSDL;0;0;0;0;1;0;SA3_Rep3
52;68.64.115.201;SSDP;1;0;0;0;0;0;SA4
52;68.64.115.201;SSDP;0;0;0;0;0;1;SA4_Rep2
52;68.64.115.201;SSDP;0;0;0;0;0;1;SA4_Rep3
52;68.64.115.201;SLDP;0;0;0;0;0;1;SA5
52;68.64.115.201;SLDP;0;0;0;0;0;1;SA5_Rep2
52;68.64.115.201;SLDP;0;0;0;0;0;1;SA5_Rep3
52;68.64.115.201;SPDL;0;0;0;0;1;0;SA6
52;68.64.115.201;SPDL;0;0;0;0;1;0;SA6_Rep2
52;68.64.115.201;SPDL;0;0;0;0;1;0;SA6_Rep3
52;68.64.115.201;SLSS;1;0;0;0;0;0;SA7
52;68.64.115.201;SLSS;0;1;0;0;0;0;SA7_Rep2
52;68.64.115.201;SLSS;0;1;0;0;0;0;SA7_Rep3
52;68.64.115.201;SPSL;0;1;0;0;0;0;SA8
52;68.64.115.201;SPSL;0;1;0;0;0;0;SA8_Rep2
52;68.64.115.201;SPSL;0;1;0;0;0;0;SA8_Rep3
52;68.64.115.201;SPDS;0;0;0;1;0;0;SA9
52;68.64.115.201;SPDS;0;0;0;1;0;0;SA9_Rep2
52;68.64.115.201;SPDS;0;0;0;1;0;0;SA9_Rep3
52;68.64.115.201;SSSP;1;0;0;0;0;0;SA10
52;68.64.115.201;SSSP;1;0;0;0;0;0;SA10_Rep2
52;68.64.115.201;SSSP;0;0;1;0;0;0;SA10_Rep3
52;68.64.115.201;SLDS;0;0;0;1;0;0;SA11
52;68.64.115.201;SLDS;0;0;0;1;0;0;SA11_Rep2
52;68.64.115.201;SLDS;0;0;0;1;0;0;SA11_Rep3
52;68.64.115.201;DPDS;0;0;0;1;0;0;SA12
52;68.64.115.201;DPDS;0;0;0;1;0;0;SA12_Rep2
52;68.64.115.201;DPDS;0;0;0;0;0;1;SA12_Rep3
52;68.64.115.201;DLDS;0;0;0;1;0;0;SA13
52;68.64.115.201;DLDS;0;0;0;1;0;0;SA13_Rep2
52;68.64.115.201;DLDS;0;0;0;1;0;0;SA13_Rep3
53;50.29.246.78;DPDL;0;0;0;0;0;1;SA2
53;50.29.246.78;DPDL;0;0;0;0;0;1;SA2_Rep2
53;50.29.246.78;DPDL;0;0;0;0;1;0;SA2_Rep3
53;50.29.246.78;SSDL;0;0;0;0;1;0;SA3
53;50.29.246.78;SSDL;0;0;0;0;1;0;SA3_Rep2
53;50.29.246.78;SSDL;0;0;0;0;1;0;SA3_Rep3
53;50.29.246.78;SSDP;0;0;0;0;0;1;SA4
53;50.29.246.78;SSDP;0;0;0;0;0;1;SA4_Rep2
53;50.29.246.78;SSDP;1;0;0;0;0;0;SA4_Rep3
53;50.29.246.78;SLDP;0;1;0;0;0;0;SA5
53;50.29.246.78;SLDP;0;1;0;0;0;0;SA5_Rep2
53;50.29.246.78;SLDP;0;1;0;0;0;0;SA5_Rep3
53;50.29.246.78;SPDL;0;0;1;0;0;0;SA6
53;50.29.246.78;SPDL;0;0;1;0;0;0;SA6_Rep2
53;50.29.246.78;SPDL;0;0;1;0;0;0;SA6_Rep3
53;50.29.246.78;SLSS;1;0;0;0;0;0;SA7
53;50.29.246.78;SLSS;0;1;0;0;0;0;SA7_Rep2
53;50.29.246.78;SLSS;0;1;0;0;0;0;SA7_Rep3
53;50.29.246.78;SPSL;0;0;1;0;0;0;SA8
53;50.29.246.78;SPSL;0;0;1;0;0;0;SA8_Rep2
53;50.29.246.78;SPSL;0;0;1;0;0;0;SA8_Rep3
53;50.29.246.78;SPDS;0;0;1;0;0;0;SA9
53;50.29.246.78;SPDS;0;0;1;0;0;0;SA9_Rep2
53;50.29.246.78;SPDS;0;0;1;0;0;0;SA9_Rep3
53;50.29.246.78;SSSP;0;0;1;0;0;0;SA10
53;50.29.246.78;SSSP;0;0;1;0;0;0;SA10_Rep2
53;50.29.246.78;SSSP;0;0;1;0;0;0;SA10_Rep3
53;50.29.246.78;SLDS;0;1;0;0;0;0;SA11
53;50.29.246.78;SLDS;0;1;0;0;0;0;SA11_Rep2
53;50.29.246.78;SLDS;0;1;0;0;0;0;SA11_Rep3
53;50.29.246.78;DPDS;0;0;0;1;0;0;SA12
53;50.29.246.78;DPDS;0;0;0;1;0;0;SA12_Rep2
53;50.29.246.78;DPDS;0;0;0;1;0;0;SA12_Rep3
53;50.29.246.78;DLDS;0;0;0;0;1;0;SA13
53;50.29.246.78;DLDS;0;0;0;0;1;0;SA13_Rep2
53;50.29.246.78;DLDS;0;0;0;1;0;0;SA13_Rep3
54;75.186.17.140;DPDL;0;0;0;0;0;1;SA2
54;75.186.17.140;DPDL;0;0;0;0;0;1;SA2_Rep2
54;75.186.17.140;DPDL;0;0;0;0;0;1;SA2_Rep3
54;75.186.17.140;SSDL;0;0;0;0;1;0;SA3
54;75.186.17.140;SSDL;0;0;0;0;1;0;SA3_Rep2
54;75.186.17.140;SSDL;0;0;0;0;1;0;SA3_Rep3
54;75.186.17.140;SSDP;0;0;0;0;0;1;SA4
54;75.186.17.140;SSDP;0;0;0;0;0;1;SA4_Rep2
54;75.186.17.140;SSDP;0;0;0;0;0;1;SA4_Rep3
54;75.186.17.140;SLDP;0;0;0;0;0;1;SA5
54;75.186.17.140;SLDP;0;0;0;0;0;1;SA5_Rep2
54;75.186.17.140;SLDP;0;0;0;0;0;1;SA5_Rep3
54;75.186.17.140;SPDL;0;0;0;0;1;0;SA6
54;75.186.17.140;SPDL;0;0;0;0;1;0;SA6_Rep2
54;75.186.17.140;SPDL;0;0;0;0;1;0;SA6_Rep3
54;75.186.17.140;SLSS;0;1;0;0;0;0;SA7
54;75.186.17.140;SLSS;0;1;0;0;0;0;SA7_Rep2
54;75.186.17.140;SLSS;0;1;0;0;0;0;SA7_Rep3
54;75.186.17.140;SPSL;0;0;1;0;0;0;SA8
54;75.186.17.140;SPSL;0;1;0;0;0;0;SA8_Rep2
54;75.186.17.140;SPSL;0;1;0;0;0;0;SA8_Rep3
54;75.186.17.140;SPDS;0;0;0;1;0;0;SA9
54;75.186.17.140;SPDS;0;0;0;1;0;0;SA9_Rep2
54;75.186.17.140;SPDS;0;0;0;1;0;0;SA9_Rep3
54;75.186.17.140;SSSP;0;0;1;0;0;0;SA10
54;75.186.17.140;SSSP;1;0;0;0;0;0;SA10_Rep2
54;75.186.17.140;SSSP;1;0;0;0;0;0;SA10_Rep3
54;75.186.17.140;SLDS;0;0;0;1;0;0;SA11
54;75.186.17.140;SLDS;0;0;0;1;0;0;SA11_Rep2
54;75.186.17.140;SLDS;0;0;0;1;0;0;SA11_Rep3
54;75.186.17.140;DPDS;0;0;0;1;0;0;SA12
54;75.186.17.140;DPDS;0;0;0;1;0;0;SA12_Rep2
54;75.186.17.140;DPDS;0;0;0;0;0;1;SA12_Rep3
54;75.186.17.140;DLDS;0;0;0;1;0;0;SA13
54;75.186.17.140;DLDS;0;0;0;1;0;0;SA13_Rep2
54;75.186.17.140;DLDS;0;0;0;1;0;0;SA13_Rep3
55;73.22.115.69;DPDL;0;0;0;0;0;1;SA2
55;73.22.115.69;DPDL;0;0;0;0;0;1;SA2_Rep2
55;73.22.115.69;DPDL;0;0;0;0;0;1;SA2_Rep3
55;73.22.115.69;SSDL;0;0;0;0;1;0;SA3
55;73.22.115.69;SSDL;1;0;0;0;0;0;SA3_Rep2
55;73.22.115.69;SSDL;0;0;0;0;1;0;SA3_Rep3
55;73.22.115.69;SSDP;0;0;0;0;0;1;SA4
55;73.22.115.69;SSDP;0;0;0;0;0;1;SA4_Rep2
55;73.22.115.69;SSDP;0;0;0;0;0;1;SA4_Rep3
55;73.22.115.69;SLDP;0;0;0;0;0;1;SA5
55;73.22.115.69;SLDP;0;0;0;0;0;1;SA5_Rep2
55;73.22.115.69;SLDP;0;0;0;0;0;1;SA5_Rep3
55;73.22.115.69;SPDL;0;0;1;0;0;0;SA6
55;73.22.115.69;SPDL;0;0;1;0;0;0;SA6_Rep2
55;73.22.115.69;SPDL;0;0;1;0;0;0;SA6_Rep3
55;73.22.115.69;SLSS;1;0;0;0;0;0;SA7
55;73.22.115.69;SLSS;1;0;0;0;0;0;SA7_Rep2
55;73.22.115.69;SLSS;1;0;0;0;0;0;SA7_Rep3
55;73.22.115.69;SPSL;0;0;1;0;0;0;SA8
55;73.22.115.69;SPSL;0;0;1;0;0;0;SA8_Rep2
55;73.22.115.69;SPSL;0;0;1;0;0;0;SA8_Rep3
55;73.22.115.69;SPDS;0;0;1;0;0;0;SA9
55;73.22.115.69;SPDS;0;0;1;0;0;0;SA9_Rep2
55;73.22.115.69;SPDS;0;0;1;0;0;0;SA9_Rep3
55;73.22.115.69;SSSP;0;0;1;0;0;0;SA10
55;73.22.115.69;SSSP;0;0;1;0;0;0;SA10_Rep2
55;73.22.115.69;SSSP;0;0;1;0;0;0;SA10_Rep3
55;73.22.115.69;SLDS;0;0;0;1;0;0;SA11
55;73.22.115.69;SLDS;0;0;0;1;0;0;SA11_Rep2
55;73.22.115.69;SLDS;0;0;0;1;0;0;SA11_Rep3
55;73.22.115.69;DPDS;0;0;0;0;0;1;SA12
55;73.22.115.69;DPDS;0;0;0;0;0;1;SA12_Rep2
55;73.22.115.69;DPDS;0;0;0;0;0;1;SA12_Rep3
55;73.22.115.69;DLDS;0;0;0;1;0;0;SA13
55;73.22.115.69;DLDS;0;0;0;1;0;0;SA13_Rep2
55;73.22.115.69;DLDS;0;0;0;1;0;0;SA13_Rep3
56;97.101.244.149;DPDL;0;0;0;0;0;1;SA2
56;97.101.244.149;DPDL;0;0;0;0;0;1;SA2_Rep2
56;97.101.244.149;DPDL;0;0;0;0;0;1;SA2_Rep3
56;97.101.244.149;SSDL;0;0;0;0;1;0;SA3
56;97.101.244.149;SSDL;0;0;0;0;1;0;SA3_Rep2
56;97.101.244.149;SSDL;0;0;0;0;1;0;SA3_Rep3
56;97.101.244.149;SSDP;0;0;0;0;0;1;SA4
56;97.101.244.149;SSDP;0;0;0;0;0;1;SA4_Rep2
56;97.101.244.149;SSDP;0;0;0;0;0;1;SA4_Rep3
56;97.101.244.149;SLDP;0;0;0;0;0;1;SA5
56;97.101.244.149;SLDP;0;0;0;0;0;1;SA5_Rep2
56;97.101.244.149;SLDP;0;0;0;0;0;1;SA5_Rep3
56;97.101.244.149;SPDL;0;0;1;0;0;0;SA6
56;97.101.244.149;SPDL;0;0;1;0;0;0;SA6_Rep2
56;97.101.244.149;SPDL;0;0;1;0;0;0;SA6_Rep3
56;97.101.244.149;SLSS;0;1;0;0;0;0;SA7
56;97.101.244.149;SLSS;1;0;0;0;0;0;SA7_Rep2
56;97.101.244.149;SLSS;0;1;0;0;0;0;SA7_Rep3
56;97.101.244.149;SPSL;0;0;1;0;0;0;SA8
56;97.101.244.149;SPSL;0;0;1;0;0;0;SA8_Rep2
56;97.101.244.149;SPSL;0;0;1;0;0;0;SA8_Rep3
56;97.101.244.149;SPDS;0;0;1;0;0;0;SA9
56;97.101.244.149;SPDS;0;0;1;0;0;0;SA9_Rep2
56;97.101.244.149;SPDS;0;0;1;0;0;0;SA9_Rep3
56;97.101.244.149;SSSP;0;0;1;0;0;0;SA10
56;97.101.244.149;SSSP;0;0;1;0;0;0;SA10_Rep2
56;97.101.244.149;SSSP;0;0;1;0;0;0;SA10_Rep3
56;97.101.244.149;SLDS;0;1;0;0;0;0;SA11
56;97.101.244.149;SLDS;0;0;0;1;0;0;SA11_Rep2
56;97.101.244.149;SLDS;0;1;0;0;0;0;SA11_Rep3
56;97.101.244.149;DPDS;0;0;0;0;0;1;SA12
56;97.101.244.149;DPDS;0;0;0;0;0;1;SA12_Rep2
56;97.101.244.149;DPDS;0;0;0;0;0;1;SA12_Rep3
56;97.101.244.149;DLDS;0;0;0;1;0;0;SA13
56;97.101.244.149;DLDS;0;0;0;1;0;0;SA13_Rep2
56;97.101.244.149;DLDS;0;0;0;1;0;0;SA13_Rep3
57;72.83.23.93;DPDL;0;0;0;0;1;0;SA2
57;72.83.23.93;DPDL;0;0;0;0;0;1;SA2_Rep2
57;72.83.23.93;DPDL;0;0;0;0;0;1;SA2_Rep3
57;72.83.23.93;SSDL;0;0;0;0;1;0;SA3
57;72.83.23.93;SSDL;0;0;0;0;1;0;SA3_Rep2
57;72.83.23.93;SSDL;0;0;0;0;1;0;SA3_Rep3
57;72.83.23.93;SSDP;0;0;0;0;0;1;SA4
57;72.83.23.93;SSDP;0;0;0;0;0;1;SA4_Rep2
57;72.83.23.93;SSDP;0;0;0;0;0;1;SA4_Rep3
57;72.83.23.93;SLDP;0;0;0;0;0;0;SA5
57;72.83.23.93;SLDP;0;0;0;0;0;1;SA5_Rep2
57;72.83.23.93;SLDP;0;1;0;0;0;0;SA5_Rep3
57;72.83.23.93;SPDL;0;0;0;0;1;0;SA6
57;72.83.23.93;SPDL;0;0;0;0;1;0;SA6_Rep2
57;72.83.23.93;SPDL;0;0;1;0;0;0;SA6_Rep3
57;72.83.23.93;SLSS;0;1;0;0;0;0;SA7
57;72.83.23.93;SLSS;1;0;0;0;0;0;SA7_Rep2
57;72.83.23.93;SLSS;1;0;0;0;0;0;SA7_Rep3
57;72.83.23.93;SPSL;0;0;1;0;0;0;SA8
57;72.83.23.93;SPSL;0;0;1;0;0;0;SA8_Rep2
57;72.83.23.93;SPSL;0;1;0;0;0;0;SA8_Rep3
57;72.83.23.93;SPDS;0;0;0;1;0;0;SA9
57;72.83.23.93;SPDS;0;0;0;1;0;0;SA9_Rep2
57;72.83.23.93;SPDS;0;0;0;1;0;0;SA9_Rep3
57;72.83.23.93;SSSP;0;0;1;0;0;0;SA10
57;72.83.23.93;SSSP;0;0;1;0;0;0;SA10_Rep2
57;72.83.23.93;SSSP;0;0;1;0;0;0;SA10_Rep3
57;72.83.23.93;SLDS;0;1;0;0;0;0;SA11
57;72.83.23.93;SLDS;0;1;0;0;0;0;SA11_Rep2
57;72.83.23.93;SLDS;0;1;0;0;0;0;SA11_Rep3
57;72.83.23.93;DPDS;0;0;0;0;0;1;SA12
57;72.83.23.93;DPDS;0;0;0;1;0;0;SA12_Rep2
57;72.83.23.93;DPDS;0;0;0;0;0;1;SA12_Rep3
57;72.83.23.93;DLDS;0;0;0;0;1;0;SA13
57;72.83.23.93;DLDS;0;0;0;0;1;0;SA13_Rep2
57;72.83.23.93;DLDS;0;0;0;0;1;0;SA13_Rep3
58;69.131.230.105;DPDL;0;0;0;0;0;1;SA2
58;69.131.230.105;DPDL;0;0;0;0;0;1;SA2_Rep2
58;69.131.230.105;DPDL;0;0;0;0;0;1;SA2_Rep3
58;69.131.230.105;SSDL;1;0;0;0;0;0;SA3
58;69.131.230.105;SSDL;0;0;0;0;1;0;SA3_Rep2
58;69.131.230.105;SSDL;1;0;0;0;0;0;SA3_Rep3
58;69.131.230.105;SSDP;0;0;0;0;0;1;SA4
58;69.131.230.105;SSDP;0;0;0;0;0;1;SA4_Rep2
58;69.131.230.105;SSDP;0;0;0;0;0;1;SA4_Rep3
58;69.131.230.105;SLDP;0;0;0;0;0;1;SA5
58;69.131.230.105;SLDP;0;0;0;0;0;1;SA5_Rep2
58;69.131.230.105;SLDP;0;0;0;0;0;1;SA5_Rep3
58;69.131.230.105;SPDL;0;0;1;0;0;0;SA6
58;69.131.230.105;SPDL;0;0;1;0;0;0;SA6_Rep2
58;69.131.230.105;SPDL;0;0;1;0;0;0;SA6_Rep3
58;69.131.230.105;SLSS;0;1;0;0;0;0;SA7
58;69.131.230.105;SLSS;1;0;0;0;0;0;SA7_Rep2
58;69.131.230.105;SLSS;1;0;0;0;0;0;SA7_Rep3
58;69.131.230.105;SPSL;0;0;1;0;0;0;SA8
58;69.131.230.105;SPSL;0;0;1;0;0;0;SA8_Rep2
58;69.131.230.105;SPSL;0;1;0;0;0;0;SA8_Rep3
58;69.131.230.105;SPDS;0;0;1;0;0;0;SA9
58;69.131.230.105;SPDS;0;0;1;0;0;0;SA9_Rep2
58;69.131.230.105;SPDS;0;0;1;0;0;0;SA9_Rep3
58;69.131.230.105;SSSP;0;0;1;0;0;0;SA10
58;69.131.230.105;SSSP;0;0;1;0;0;0;SA10_Rep2
58;69.131.230.105;SSSP;0;0;1;0;0;0;SA10_Rep3
58;69.131.230.105;SLDS;0;0;0;1;0;0;SA11
58;69.131.230.105;SLDS;0;0;0;1;0;0;SA11_Rep2
58;69.131.230.105;SLDS;0;0;0;1;0;0;SA11_Rep3
58;69.131.230.105;DPDS;0;0;0;0;0;1;SA12
58;69.131.230.105;DPDS;0;0;0;0;0;1;SA12_Rep2
58;69.131.230.105;DPDS;0;0;0;0;0;1;SA12_Rep3
58;69.131.230.105;DLDS;0;0;0;1;0;0;SA13
58;69.131.230.105;DLDS;0;0;0;1;0;0;SA13_Rep2
58;69.131.230.105;DLDS;0;0;0;1;0;0;SA13_Rep3
59;24.2.193.183;DPDL;0;0;0;0;1;0;SA2
59;24.2.193.183;DPDL;0;0;0;0;1;0;SA2_Rep2
59;24.2.193.183;DPDL;0;0;0;0;1;0;SA2_Rep3
59;24.2.193.183;SSDL;1;0;0;0;0;0;SA3
59;24.2.193.183;SSDL;1;0;0;0;0;0;SA3_Rep2
59;24.2.193.183;SSDL;0;0;0;0;1;0;SA3_Rep3
59;24.2.193.183;SSDP;1;0;0;0;0;0;SA4
59;24.2.193.183;SSDP;1;0;0;0;0;0;SA4_Rep2
59;24.2.193.183;SSDP;1;0;0;0;0;0;SA4_Rep3
59;24.2.193.183;SLDP;0;1;0;0;0;0;SA5
59;24.2.193.183;SLDP;0;1;0;0;0;0;SA5_Rep2
59;24.2.193.183;SLDP;0;1;0;0;0;0;SA5_Rep3
